Student_ID,Name,Gender,Age,Class,Section,Attendance,Study_Hours,Assignments,Previous_Marks,Internal_Marks,Project_Score,Practical_Score,Behavior_Score,Participation,Internet_Access,Family_Income,Parent_Education,Sleep_Hours,Extra_Curricular,Stress_Level,Exam_Preparation,Final_Exam,Final_Grade,Performance,Risk_Level,Pass_Fail
STU101087,Myra Bose,Male,17,12,D,77.29,4.38,89.19,40.7,51.01,92.49,74.86,83.85,64.59,Yes,29593.0,Graduate,6.89,No,5.1,96.49,51.22,C,Average,Medium Risk,Pass
STU101088,Aarav Bose,Male,15,10,A,89.58,3.34,100.0,64.19,75.24,72.43,75.44,83.55,80.36,Yes,42267.0,Diploma,7.45,No,3.23,50.94,54.36,C,Average,Medium Risk,Pass
STU101089,Aarav Mishra,Female,13,6,A,84.15,3.29,72.13,90.96,68.49,100.0,59.42,74.41,40.4,Yes,23766.0,Graduate,7.56,Yes,5.36,88.38,60.12,B,Average,Medium Risk,Pass
STU101090,Vivaan Gupta,Male,14,9,B,90.93,1.59,88.81,50.29,62.85,76.67,53.36,85.62,50.74,No,67243.0,Graduate,6.28,No,6.39,63.78,33.16,F,Needs Improvement,High Risk,Fail
STU101091,Aarav Bose,Female,14,9,A,83.32,2.65,98.27,90.06,90.75,67.91,92.12,96.51,78.37,Yes,91780.0,Postgraduate,8.41,No,5.81,64.02,64.01,B,Average,Medium Risk,Pass
STU101092,Vihaan Iyer,Male,16,11,A,62.04,4.3,79.12,51.96,70.74,67.41,93.63,65.76,59.31,Yes,31152.0,High School,7.89,Yes,4.82,55.59,48.76,D,Needs Improvement,High Risk,Pass
STU101093,Ayaan Singh,Female,13,8,C,94.11,3.62,75.62,55.34,66.1,90.58,88.25,89.45,80.48,Yes,24057.0,Postgraduate,5.94,Yes,7.51,69.37,47.94,D,Needs Improvement,Medium Risk,Pass
STU101094,Aarav Iyer,Female,13,8,B,80.95,5.02,72.31,67.64,77.23,79.9,85.01,91.04,61.05,Yes,62520.0,Graduate,6.47,Yes,3.5,100.0,63.45,B,Average,Medium Risk,Pass
STU101095,Sai Iyer,Other,11,6,C,91.47,5.24,84.06,99.0,83.23,100.0,74.11,75.51,98.35,Yes,54782.0,Postgraduate,6.17,No,4.62,28.56,63.08,B,Average,Low Risk,Pass
STU101096,Myra Mehta,Male,16,11,A,90.28,3.3,89.12,59.76,69.91,77.43,100.0,87.61,73.76,Yes,59962.0,Graduate,6.93,No,4.0,34.49,52.09,C,Average,Medium Risk,Pass
STU101097,Krishna Verma,Male,17,11,D,72.72,0.74,82.93,42.27,40.38,96.69,58.76,74.95,92.07,No,67191.0,Postgraduate,7.69,Yes,6.41,54.5,30.47,F,Needs Improvement,Critical Risk,Fail
STU101098,Ayaan Khan,Male,13,6,C,71.02,2.49,82.41,47.57,57.97,58.28,74.1,93.07,79.32,Yes,52174.0,Graduate,4.96,Yes,4.25,72.71,44.15,D,Needs Improvement,High Risk,Pass
STU101099,Avni Gupta,Female,15,9,D,89.86,3.54,75.23,84.91,80.22,55.01,82.65,45.13,80.41,Yes,90649.0,Postgraduate,4.82,Yes,5.9,83.92,57.55,C,Average,Low Risk,Pass
STU101100,Reyansh Singh,Female,15,9,C,78.36,2.46,52.11,48.32,54.95,91.35,83.3,95.34,56.46,Yes,95376.0,Graduate,6.08,No,6.73,70.39,37.45,F,Needs Improvement,High Risk,Fail
STU101101,Diya Mishra,Female,15,9,B,93.24,2.01,89.47,89.01,72.3,71.06,81.66,64.65,91.01,Yes,115949.0,Diploma,8.49,No,4.09,36.23,56.05,C,Average,Low Risk,Pass
STU101102,Kiara Khan,Male,19,12,B,79.86,3.81,56.73,71.12,62.57,77.67,74.94,79.08,73.88,Yes,123963.0,Diploma,7.26,Yes,1.9,86.1,58.46,C,Average,Medium Risk,Pass
STU101103,Aarav Gupta,Female,14,7,B,94.28,7.59,85.29,69.48,69.78,73.99,89.49,68.23,52.83,Yes,35536.0,Diploma,8.73,No,4.65,78.29,63.73,B,Average,Low Risk,Pass
STU101104,Vivaan Nair,Male,14,8,B,87.08,2.92,87.34,74.76,71.95,63.56,64.07,95.96,32.02,Yes,79332.0,Graduate,6.83,No,3.51,85.38,55.82,C,Average,Low Risk,Pass
STU101105,Aditya Singh,Female,12,7,B,85.46,3.7,58.89,57.19,63.25,90.93,81.26,75.25,72.52,Yes,53390.0,Diploma,6.07,Yes,3.82,58.31,49.44,D,Needs Improvement,Medium Risk,Pass
STU101106,Sai Das,Female,14,7,B,77.51,1.6,66.88,72.21,66.92,76.92,88.2,71.49,97.14,No,20750.0,High School,5.16,No,1.0,42.43,44.93,D,Needs Improvement,Medium Risk,Pass
STU101107,Diya Patel,Female,19,12,A,84.79,5.69,100.0,50.91,65.7,69.48,76.9,91.44,53.67,Yes,61892.0,High School,6.09,Yes,1.86,72.6,57.1,C,Average,Medium Risk,Pass
STU101108,Ayaan Gupta,Female,18,12,A,96.31,5.1,74.81,91.58,77.64,96.06,83.75,86.79,53.07,No,35534.0,Postgraduate,6.32,No,6.7,79.08,59.58,C,Average,Medium Risk,Pass
STU101109,Vivaan Patel,Female,11,6,A,81.35,4.99,57.7,53.56,63.34,100.0,87.02,74.0,64.31,Yes,48996.0,Postgraduate,4.33,Yes,3.23,83.06,54.46,C,Average,Medium Risk,Pass
STU101110,Ayaan Joshi,Male,17,10,A,88.37,5.88,88.01,77.02,84.34,84.12,58.08,66.11,89.82,Yes,29335.0,High School,6.07,Yes,7.41,71.59,59.08,C,Average,Medium Risk,Pass
STU101111,Reyansh Sharma,Female,12,7,D,82.56,3.02,64.41,53.44,55.34,95.08,60.26,64.49,36.94,Yes,88190.0,Diploma,6.07,No,3.67,58.44,41.99,D,Needs Improvement,Medium Risk,Pass
STU101112,Ananya Das,Male,14,7,B,83.5,3.22,47.19,61.47,77.56,65.41,83.11,93.3,58.3,Yes,32752.0,Graduate,7.02,No,6.07,63.34,44.99,D,Needs Improvement,High Risk,Pass
STU101113,Reyansh Bose,Male,13,8,A,100.0,6.44,83.8,64.02,62.79,95.53,75.13,83.03,51.9,Yes,35174.0,Graduate,6.95,No,4.59,100.0,62.64,B,Average,Low Risk,Pass
STU101114,Vihaan Singh,Male,13,7,D,96.42,4.71,62.25,99.0,89.06,85.85,75.2,80.08,80.12,Yes,81888.0,Graduate,7.35,No,6.4,100.0,69.84,B,Average,Medium Risk,Pass
STU101115,Meera Gupta,Male,16,9,A,82.95,0.5,80.82,69.77,63.92,63.13,89.02,83.91,67.43,Yes,55478.0,Doctorate,5.22,No,4.59,67.89,45.27,D,Needs Improvement,Medium Risk,Pass
STU101116,Vihaan Bose,Female,17,12,A,84.57,4.43,63.81,56.86,64.63,100.0,70.16,54.62,63.76,Yes,109917.0,Graduate,5.75,No,5.53,88.79,51.36,C,Average,Medium Risk,Pass
STU101117,Aadhya Rao,Female,16,10,A,73.58,2.77,86.61,62.89,73.1,83.03,48.86,74.11,66.76,Yes,73105.0,Diploma,8.02,No,7.56,48.6,42.96,D,Needs Improvement,High Risk,Pass
STU101118,Arjun Gupta,Female,16,11,B,79.92,5.14,78.75,45.93,49.86,75.41,100.0,74.42,84.13,Yes,80413.0,Postgraduate,6.72,No,6.04,95.89,49.71,D,Needs Improvement,High Risk,Pass
STU101119,Aditya Patel,Male,15,9,B,85.71,4.35,37.16,67.4,57.44,83.0,99.58,89.78,90.19,Yes,30656.0,Diploma,7.93,Yes,3.72,67.07,53.14,C,Average,Medium Risk,Pass
STU101120,Aditya Nair,Male,11,6,D,92.21,0.92,81.73,99.0,99.96,62.78,97.78,60.37,88.44,Yes,57347.0,High School,6.84,Yes,1.35,44.51,68.16,B,Average,Low Risk,Pass
STU101121,Meera Rao,Female,12,6,A,90.99,4.13,71.65,75.38,65.67,64.91,65.5,90.64,80.36,Yes,111590.0,Diploma,7.21,Yes,4.88,91.34,60.68,B,Average,Low Risk,Pass
STU101122,Kiara Nair,Female,12,7,B,68.69,4.04,97.25,84.45,85.58,75.33,80.94,99.53,94.91,Yes,30042.0,Diploma,7.58,Yes,5.96,70.0,64.35,B,Average,Medium Risk,Pass
STU101123,Kiara Rao,Male,13,7,A,93.72,4.28,81.93,55.44,65.32,76.84,64.39,57.37,53.23,Yes,49249.0,Graduate,6.39,No,5.41,95.2,50.65,C,Average,Medium Risk,Pass
STU101124,Myra Nair,Male,18,11,B,80.93,4.62,87.34,66.75,70.25,71.18,80.85,78.2,76.98,Yes,46873.0,Diploma,6.27,Yes,3.34,89.72,61.45,B,Average,Medium Risk,Pass
STU101125,Avni Joshi,Male,16,11,C,70.16,6.09,65.34,73.26,56.51,100.0,79.13,83.99,100.0,Yes,55464.0,Postgraduate,6.25,Yes,5.4,52.27,54.08,C,Average,High Risk,Pass
STU101126,Vihaan Mishra,Male,17,11,A,98.04,4.36,64.15,58.4,65.95,71.24,66.61,88.48,36.94,Yes,69062.0,Doctorate,6.91,Yes,6.42,71.85,50.08,C,Average,Medium Risk,Pass
STU101127,Arjun Iyer,Male,17,10,D,99.56,3.74,75.62,76.4,73.01,67.49,88.45,52.03,60.38,No,52105.0,Doctorate,7.63,Yes,7.89,47.87,48.39,D,Needs Improvement,Medium Risk,Pass
STU101128,Ananya Rao,Male,16,9,D,85.16,5.54,70.59,79.85,81.29,67.29,77.76,82.05,51.35,Yes,122074.0,Graduate,6.55,Yes,4.65,97.99,67.88,B,Average,Low Risk,Pass
STU101129,Saanvi Mishra,Female,16,10,D,90.51,7.29,96.07,78.69,80.92,69.35,100.0,75.38,75.2,Yes,16986.0,Graduate,8.27,Yes,10.0,72.42,62.9,B,Average,Medium Risk,Pass
STU101130,Vihaan Patel,Female,14,8,D,91.21,5.16,73.7,67.58,68.05,99.74,85.18,74.6,95.88,Yes,14638.0,High School,8.92,No,8.01,56.23,54.56,C,Average,High Risk,Pass
STU101131,Riya Joshi,Male,16,10,B,98.75,4.03,57.63,87.45,77.11,85.93,47.2,100.0,79.68,Yes,43816.0,Graduate,6.03,No,5.44,32.76,52.94,C,Average,Medium Risk,Pass
STU101132,Vihaan Gupta,Male,18,11,B,90.74,4.39,63.59,65.88,57.22,93.14,58.08,75.41,66.09,Yes,87064.0,Graduate,8.31,No,5.62,91.05,54.11,C,Average,Medium Risk,Pass
STU101133,Kiara Singh,Female,17,11,B,66.07,4.11,90.48,64.42,80.96,97.5,100.0,83.4,79.82,Yes,45695.0,Postgraduate,6.98,No,7.88,58.98,52.63,C,Average,High Risk,Pass
STU101134,Riya Iyer,Male,16,10,A,100.0,3.73,73.49,93.06,78.93,76.46,77.09,76.56,64.79,Yes,40558.0,High School,7.42,No,3.17,67.76,63.49,B,Average,Low Risk,Pass
STU101135,Ayaan Khan,Female,13,6,A,94.79,7.16,72.69,52.29,56.39,100.0,87.36,80.89,73.5,Yes,20850.0,Graduate,6.85,No,3.5,90.91,59.07,C,Average,Low Risk,Pass
STU101136,Aadhya Joshi,Male,18,11,C,75.89,2.5,91.9,42.75,67.54,69.6,81.7,84.63,81.14,Yes,42718.0,Graduate,8.34,No,2.52,54.04,48.41,D,Needs Improvement,Medium Risk,Pass
STU101137,Sai Rao,Female,15,8,B,69.64,5.55,62.28,56.11,60.16,68.66,100.0,88.72,100.0,Yes,38627.0,High School,7.38,Yes,4.59,48.06,49.41,D,Needs Improvement,High Risk,Pass
STU101138,Myra Rao,Male,18,11,A,88.06,3.5,42.47,76.2,62.87,86.6,56.23,68.68,78.09,Yes,45417.0,Postgraduate,6.62,Yes,3.38,74.89,52.56,C,Average,Medium Risk,Pass
STU101139,Aadhya Sharma,Male,16,9,C,78.66,1.33,63.21,90.54,80.49,78.83,100.0,79.83,73.92,Yes,45995.0,Postgraduate,6.54,Yes,4.39,46.33,54.58,C,Average,Medium Risk,Pass
STU101140,Meera Khan,Female,18,12,D,85.96,3.4,79.63,59.43,68.98,82.94,100.0,80.26,100.0,Yes,66900.0,High School,5.68,Yes,5.03,66.76,56.32,C,Average,Low Risk,Pass
STU101141,Aadhya Das,Female,15,8,D,90.92,2.83,72.26,99.0,83.69,94.88,83.68,58.22,34.79,Yes,40294.0,High School,6.37,No,2.34,55.68,62.57,B,Average,Low Risk,Pass
STU101142,Sai Sharma,Male,19,12,B,75.2,4.62,52.59,70.44,70.34,84.84,88.57,66.56,68.34,Yes,33407.0,Graduate,8.34,Yes,7.83,42.31,46.35,D,Needs Improvement,High Risk,Pass
STU101143,Ira Iyer,Female,18,11,B,68.61,3.85,91.24,68.15,63.4,86.39,77.72,88.69,56.66,Yes,49424.0,Diploma,8.19,Yes,7.48,35.52,45.29,D,Needs Improvement,High Risk,Pass
STU101144,Aarav Patel,Female,14,8,C,86.63,2.06,78.45,56.4,64.47,98.52,60.29,72.46,65.71,No,48602.0,Graduate,6.3,Yes,4.18,67.49,43.79,D,Needs Improvement,Medium Risk,Pass
STU101145,Aadhya Das,Male,14,9,D,75.6,6.05,81.84,99.0,92.51,90.11,91.33,100.0,80.87,Yes,28233.0,Postgraduate,5.79,Yes,8.06,90.38,69.53,B,Average,High Risk,Pass
STU101146,Kiara Sharma,Female,16,9,C,83.75,5.44,82.29,67.6,74.1,92.3,86.84,89.56,87.65,Yes,58012.0,Diploma,8.05,Yes,5.88,90.36,63.02,B,Average,Medium Risk,Pass
STU101147,Aadhya Mehta,Female,18,11,C,65.88,6.24,56.52,48.69,37.22,65.21,84.96,83.42,60.63,Yes,27752.0,Postgraduate,7.47,No,7.3,73.02,39.28,F,Needs Improvement,Critical Risk,Fail
STU101148,Arjun Joshi,Female,15,10,B,78.97,4.08,80.54,99.0,85.7,100.0,90.75,96.12,82.04,Yes,65751.0,High School,4.83,Yes,2.39,100.0,73.57,B+,Good,Low Risk,Pass
STU101149,Diya Bose,Male,18,11,D,90.58,3.64,89.61,76.3,67.87,57.42,72.13,87.27,53.84,Yes,38684.0,High School,10.0,Yes,4.43,60.32,56.64,C,Average,Low Risk,Pass
STU101150,Ishaan Das,Female,13,8,B,89.27,4.83,93.1,82.78,89.81,75.56,100.0,80.21,46.95,Yes,29381.0,Graduate,7.01,No,6.36,84.77,66.24,B,Average,Medium Risk,Pass
STU101151,Vivaan Verma,Female,16,9,A,72.54,2.78,86.82,96.9,84.27,71.01,81.79,61.03,71.28,Yes,170673.0,Graduate,8.87,No,4.77,57.88,60.92,B,Average,Medium Risk,Pass
STU101152,Krishna Nair,Female,16,9,A,67.98,3.91,83.7,79.83,85.05,100.0,91.58,85.98,66.07,Yes,51411.0,Graduate,7.19,Yes,4.75,57.11,61.11,B,Average,Medium Risk,Pass
STU101153,Vihaan Nair,Female,18,12,B,82.19,3.42,49.94,85.6,63.04,71.83,77.94,94.76,96.83,Yes,78882.0,Graduate,5.86,Yes,4.88,83.05,57.34,C,Average,Medium Risk,Pass
STU101154,Saanvi Mehta,Female,13,8,A,88.73,1.36,75.78,70.87,72.66,83.35,97.37,70.89,100.0,Yes,47432.0,Postgraduate,7.21,Yes,5.85,68.35,55.83,C,Average,Low Risk,Pass
STU101155,Aditya Mehta,Female,15,10,A,86.86,3.9,61.65,81.74,72.43,73.37,83.33,56.09,59.05,Yes,88491.0,Diploma,5.39,Yes,5.32,80.46,58.33,C,Average,Low Risk,Pass
STU101156,Ananya Sharma,Female,13,6,C,75.85,2.99,95.23,69.45,93.36,64.39,79.96,65.17,37.39,Yes,68297.0,High School,6.86,Yes,8.22,34.4,47.62,D,Needs Improvement,High Risk,Pass
STU101157,Ira Khan,Female,18,11,B,85.57,3.31,92.96,69.68,81.81,89.18,100.0,99.11,45.39,Yes,43301.0,Graduate,5.8,No,3.12,89.84,62.01,B,Average,Low Risk,Pass
STU101158,Myra Iyer,Male,14,8,B,100.0,4.28,61.74,71.92,74.79,71.78,57.62,78.96,54.96,Yes,75910.0,Graduate,6.78,Yes,5.29,82.51,55.58,C,Average,Low Risk,Pass
STU101159,Avni Nair,Female,15,8,B,84.46,5.74,75.31,63.65,80.03,88.59,79.17,95.52,73.73,Yes,83691.0,Graduate,7.27,Yes,6.51,65.24,58.23,C,Average,Medium Risk,Pass
STU101160,Arjun Das,Female,16,10,C,62.4,2.34,79.73,78.07,76.86,88.08,74.47,78.23,65.3,Yes,40644.0,High School,7.33,No,2.61,79.82,60.11,B,Average,Medium Risk,Pass
STU101161,Reyansh Nair,Male,14,9,D,84.44,3.16,89.51,78.03,76.6,100.0,89.23,72.04,47.35,Yes,48695.0,Postgraduate,5.39,No,4.41,88.27,60.81,B,Average,Medium Risk,Pass
STU101162,Myra Rao,Male,18,11,A,100.0,2.48,50.87,83.1,68.93,60.02,85.22,100.0,100.0,No,125546.0,High School,6.29,Yes,5.45,51.37,49.6,D,Needs Improvement,Medium Risk,Pass
STU101163,Aarav Patel,Male,16,9,D,66.55,2.37,42.86,80.23,69.14,76.45,81.95,73.54,81.93,Yes,53557.0,High School,4.83,Yes,8.11,46.4,40.67,D,Needs Improvement,Critical Risk,Pass
STU101164,Aditya Rao,Female,14,9,A,82.36,2.75,76.57,99.0,66.2,77.83,72.23,75.01,100.0,No,80890.0,High School,7.68,Yes,5.37,60.38,56.63,C,Average,Medium Risk,Pass
STU101165,Arjun Nair,Female,13,6,D,79.28,3.39,38.03,86.84,69.29,80.79,82.13,83.53,37.58,Yes,71142.0,Graduate,7.22,No,6.62,25.26,43.47,D,Needs Improvement,High Risk,Pass
STU101166,Myra Rao,Female,13,6,B,83.15,4.64,78.38,66.68,69.86,100.0,88.53,74.52,92.91,Yes,80141.0,Graduate,5.71,No,6.75,74.71,55.24,C,Average,Medium Risk,Pass
STU101167,Ananya Mehta,Female,13,8,D,84.33,4.21,84.88,77.25,74.62,79.83,79.89,87.34,67.32,No,76820.0,Graduate,8.55,No,1.0,94.23,64.63,B,Average,Medium Risk,Pass
STU101168,Aadhya Iyer,Female,17,12,C,95.68,2.01,94.54,92.6,75.85,40.21,94.72,83.35,62.95,Yes,14377.0,High School,7.51,Yes,5.26,73.82,59.01,C,Average,Low Risk,Pass
STU101169,Kiara Nair,Male,17,12,B,83.02,5.77,66.66,54.8,57.76,82.56,91.17,83.83,70.44,Yes,38645.0,High School,6.88,Yes,4.23,85.33,56.08,C,Average,Medium Risk,Pass
STU101170,Ira Mehta,Female,15,10,A,97.33,5.21,78.42,99.0,75.32,82.65,82.88,70.6,57.41,Yes,42801.0,Diploma,6.48,Yes,8.11,86.46,64.8,B,Average,Medium Risk,Pass
STU101171,Vivaan Joshi,Male,17,10,C,80.59,2.26,85.77,57.61,77.54,74.9,49.15,58.05,67.43,Yes,55926.0,Diploma,6.3,Yes,6.5,60.27,44.29,D,Needs Improvement,High Risk,Pass
STU101172,Ananya Patel,Female,15,8,A,77.8,5.66,58.36,84.4,71.21,74.54,78.91,68.01,87.04,Yes,32999.0,Graduate,6.13,Yes,6.85,43.36,54.16,C,Average,High Risk,Pass
STU101173,Ira Singh,Female,12,7,C,73.97,4.22,89.73,70.11,58.55,62.63,89.83,69.07,34.67,Yes,46698.0,Graduate,8.29,Yes,6.14,70.95,50.85,C,Average,High Risk,Pass
STU101174,Avni Patel,Male,11,6,A,60.19,3.45,80.12,69.19,68.64,100.0,80.09,81.51,96.95,Yes,27850.0,Postgraduate,7.3,No,5.31,91.22,55.59,C,Average,Medium Risk,Pass
STU101175,Meera Iyer,Male,15,8,C,85.31,4.27,66.92,49.15,62.03,87.32,87.23,68.22,77.06,Yes,19760.0,Postgraduate,5.85,No,6.77,74.13,43.41,D,Needs Improvement,Medium Risk,Pass
STU101176,Ananya Sharma,Female,15,8,C,100.0,3.66,78.12,84.52,79.25,78.43,79.13,60.42,68.02,Yes,164141.0,Diploma,8.43,Yes,5.06,62.18,63.9,B,Average,Low Risk,Pass
STU101177,Avni Rao,Male,13,7,C,87.5,4.57,73.91,49.39,51.24,100.0,87.25,64.24,86.84,Yes,40410.0,High School,6.9,Yes,7.67,81.03,46.45,D,Needs Improvement,Medium Risk,Pass
STU101178,Vivaan Sharma,Female,12,7,D,90.24,4.0,87.7,46.92,54.98,68.97,100.0,82.65,76.55,Yes,87006.0,Doctorate,5.99,No,2.96,80.62,53.87,C,Average,Medium Risk,Pass
STU101179,Krishna Mishra,Female,13,6,A,77.04,3.16,70.59,88.56,76.35,89.36,94.16,86.25,61.36,Yes,73445.0,Graduate,9.17,No,7.18,59.68,58.78,C,Average,Medium Risk,Pass
STU101180,Krishna Rao,Male,15,10,B,79.07,0.5,79.41,98.63,83.02,56.26,62.36,71.92,56.09,Yes,40660.0,Diploma,5.8,Yes,4.37,62.77,54.45,C,Average,Medium Risk,Pass
STU101181,Reyansh Gupta,Female,19,12,B,93.82,4.54,66.69,59.32,52.48,94.35,60.34,73.2,96.99,Yes,97388.0,Postgraduate,6.09,No,6.46,63.29,46.76,D,Needs Improvement,Medium Risk,Pass
STU101182,Ishaan Mehta,Female,16,10,D,100.0,3.1,61.93,86.05,74.34,63.19,87.25,85.37,43.38,No,32805.0,High School,7.0,Yes,1.96,83.85,60.62,B,Average,Low Risk,Pass
STU101183,Reyansh Rao,Male,16,9,A,99.86,4.94,78.57,82.74,67.82,90.95,99.63,79.99,66.46,Yes,47393.0,Diploma,7.35,No,5.64,55.49,58.77,C,Average,Low Risk,Pass
STU101184,Avni Joshi,Female,14,8,A,91.66,4.47,62.55,68.54,71.98,100.0,60.75,92.23,44.61,Yes,64528.0,Graduate,6.17,No,4.8,77.72,55.63,C,Average,Low Risk,Pass
STU101185,Saanvi Khan,Female,14,8,B,82.42,3.14,88.01,91.37,91.76,81.69,79.6,76.11,78.78,Yes,49731.0,Diploma,4.57,No,5.01,83.06,65.66,B,Average,Medium Risk,Pass
STU101186,Aditya Mehta,Female,11,6,B,84.52,5.34,84.88,67.38,63.26,51.78,100.0,68.02,68.25,Yes,45663.0,High School,7.04,Yes,1.56,84.48,63.81,B,Average,Medium Risk,Pass
STU101187,Aadhya Bose,Male,17,10,D,72.96,4.03,64.52,78.28,66.17,82.59,78.85,91.04,47.51,Yes,20351.0,High School,5.85,Yes,5.17,74.27,52.92,C,Average,High Risk,Pass
STU101188,Myra Das,Male,14,9,A,64.62,3.96,79.21,49.94,56.31,89.13,100.0,74.26,54.36,Yes,69309.0,Graduate,6.61,Yes,5.36,70.5,47.27,D,Needs Improvement,High Risk,Pass
STU101189,Kiara Gupta,Female,11,6,B,68.48,3.48,64.45,50.62,55.74,94.47,72.03,68.53,70.8,Yes,73993.0,Doctorate,6.11,Yes,1.54,84.29,51.97,C,Average,High Risk,Pass
STU101190,Meera Mehta,Female,13,8,B,82.6,6.39,51.94,88.7,75.57,100.0,74.94,88.71,75.13,Yes,39497.0,Doctorate,5.81,Yes,2.8,74.68,67.55,B,Average,Medium Risk,Pass
STU101191,Riya Nair,Male,14,7,A,78.5,2.56,67.04,78.82,75.35,100.0,74.16,95.39,35.13,Yes,74649.0,Graduate,6.71,No,5.42,62.58,51.63,C,Average,Medium Risk,Pass
STU101192,Saanvi Joshi,Female,12,7,B,64.37,3.18,75.25,67.72,71.14,78.4,64.36,80.2,57.3,No,54873.0,Graduate,6.3,Yes,5.91,49.69,40.65,D,Needs Improvement,High Risk,Pass
STU101193,Ayaan Nair,Male,16,10,D,81.55,1.72,83.82,99.0,98.28,67.55,57.73,65.95,72.89,Yes,80603.0,High School,6.08,Yes,5.0,58.3,57.45,C,Average,Medium Risk,Pass
STU101194,Reyansh Khan,Male,15,9,B,78.18,4.86,78.24,99.0,86.43,66.95,78.26,96.42,91.78,Yes,69752.0,Graduate,8.06,Yes,5.19,36.16,64.87,B,Average,Medium Risk,Pass
STU101195,Ananya Gupta,Female,17,10,A,67.93,2.77,89.62,77.03,67.65,71.44,83.74,82.52,85.11,No,42890.0,Graduate,5.91,No,5.15,66.54,48.08,D,Needs Improvement,High Risk,Pass
STU101196,Ananya Rao,Female,16,10,B,77.56,2.95,61.28,46.71,41.75,87.04,72.93,80.64,61.81,Yes,125948.0,Graduate,6.72,Yes,4.01,79.71,45.66,D,Needs Improvement,Medium Risk,Pass
STU101197,Kiara Gupta,Female,18,12,B,78.15,2.87,70.35,68.21,78.56,59.52,74.09,73.15,87.98,No,32844.0,High School,6.96,Yes,4.74,65.87,46.7,D,Needs Improvement,Medium Risk,Pass
STU101198,Ishaan Mehta,Female,16,11,B,74.6,3.8,100.0,56.68,71.74,67.7,100.0,91.56,64.33,Yes,12567.0,Graduate,5.14,Yes,2.3,90.85,59.68,C,Average,Medium Risk,Pass
STU101199,Ishaan Joshi,Female,17,10,A,93.12,1.7,47.03,71.43,64.49,85.83,96.47,64.7,15.0,No,15074.0,Graduate,5.77,Yes,3.93,89.06,46.67,D,Needs Improvement,Medium Risk,Pass
STU101200,Aadhya Mishra,Male,18,12,D,59.17,0.5,69.22,55.02,62.71,65.3,77.6,63.56,95.94,Yes,59897.0,Graduate,6.96,No,5.02,59.18,36.8,F,Needs Improvement,Critical Risk,Fail
STU101201,Myra Gupta,Female,15,9,D,58.17,4.43,59.93,50.86,56.08,88.41,89.09,100.0,78.24,Yes,17691.0,High School,6.92,Yes,7.57,48.73,41.55,D,Needs Improvement,Critical Risk,Pass
STU101202,Aditya Rao,Male,18,12,A,82.04,0.5,73.07,33.8,51.89,62.79,58.11,67.65,73.38,Yes,36859.0,Diploma,6.13,No,4.86,79.4,33.44,F,Needs Improvement,High Risk,Fail
STU101203,Riya Bose,Male,18,11,B,83.15,5.07,69.48,72.68,66.73,88.45,86.85,89.52,70.15,Yes,81143.0,High School,6.97,No,9.22,81.6,54.07,C,Average,High Risk,Pass
STU101204,Aditya Verma,Female,17,10,B,86.85,6.19,85.03,33.22,58.92,74.81,81.11,94.54,75.45,Yes,15827.0,Diploma,7.29,Yes,8.96,77.53,45.88,D,Needs Improvement,High Risk,Pass
STU101205,Krishna Gupta,Female,19,12,B,75.53,3.44,79.83,64.88,63.97,52.34,74.95,80.52,70.13,Yes,43987.0,Diploma,7.65,No,5.24,58.44,44.54,D,Needs Improvement,Medium Risk,Pass
STU101206,Aarav Verma,Female,14,9,C,70.98,5.78,56.42,81.11,64.39,99.9,84.45,67.43,64.8,Yes,47386.0,Postgraduate,7.73,Yes,4.27,83.45,59.35,C,Average,Medium Risk,Pass
STU101207,Krishna Nair,Male,16,11,D,81.91,3.66,67.18,58.45,49.1,70.88,79.87,85.56,58.24,Yes,24506.0,High School,8.33,No,9.63,55.04,36.25,F,Needs Improvement,Critical Risk,Fail
STU101208,Ayaan Bose,Female,14,7,A,76.7,6.26,76.0,52.64,58.29,82.79,64.23,94.7,71.39,Yes,54925.0,High School,7.12,Yes,6.59,60.7,48.1,D,Needs Improvement,High Risk,Pass
STU101209,Avni Joshi,Male,18,12,C,100.0,2.97,87.09,68.91,80.55,69.57,100.0,82.11,54.14,Yes,44931.0,Postgraduate,5.47,Yes,5.98,71.62,56.21,C,Average,Low Risk,Pass
STU101210,Aadhya Singh,Male,17,10,B,78.11,0.5,100.0,56.74,65.01,83.17,95.96,69.04,49.44,Yes,64625.0,Graduate,6.67,Yes,3.66,44.4,44.86,D,Needs Improvement,Medium Risk,Pass
STU101211,Riya Mishra,Male,17,11,D,81.36,3.57,86.54,72.97,64.12,86.14,77.46,81.67,74.86,Yes,47904.0,Graduate,5.6,No,4.24,83.68,54.7,C,Average,Medium Risk,Pass
STU101212,Meera Sharma,Other,14,9,B,100.0,6.43,60.81,53.47,58.61,95.0,58.95,61.38,87.64,Yes,39337.0,High School,7.93,Yes,3.1,85.79,57.32,C,Average,Low Risk,Pass
STU101213,Myra Iyer,Male,17,12,D,79.66,4.56,74.59,68.33,63.67,74.87,47.6,66.32,55.67,Yes,57685.0,Graduate,8.51,No,8.08,64.12,43.43,D,Needs Improvement,High Risk,Pass
